sample	tcell_fraction_float
NWD942278	0.036582588
NWD360564	0.091873038
NWD360786	0.225784546
NWD374440	0.130705411
NWD274707	0.108360488
NWD684630	1.11E-16
NWD264270	0.046710619
NWD640586	0.12349289
NWD839065	0.160583767
NWD591439	0.00180855
NWD180517	0.099111872
NWD776021	0.220468208
NWD602735	0.121012467
NWD987619	0.053359277
NWD655717	0.132620723
NWD290949	0.157147325
NWD109184	0.151505605
NWD469860	0.016827362
NWD916997	0.173460003
NWD782976	0.158250438
NWD361988	0.069518807
NWD922290	0.044402517
NWD812402	0.067953081
NWD492753	0.118678995
NWD822625	0.196473049
NWD959698	0.211963085
NWD496491	0
NWD234607	0.131344963
NWD436801	0.065167273
NWD820380	0.220801421
NWD306383	0.168426463
NWD174926	0.10816793
NWD164008	0.098821402
NWD778545	0.12777433
NWD965990	0.148677048
NWD172112	0.241437603
NWD995852	0.150654114
NWD888571	0
NWD435854	0.186783259
NWD506767	0.126494653
NWD633932	0.114917204
NWD152786	0.118291392
NWD412166	0.104550726
NWD623848	0.116507745
NWD337339	0.236480929
NWD655926	0.227473929
NWD695907	0.084547844
NWD151101	0.093906996
NWD673500	0.117668828
NWD556750	0.094790671
NWD587741	0.087118163
NWD779493	0.158167621
NWD792333	0.185305166
NWD706275	0.091208925
NWD262770	0.239767087
NWD255972	0.057855352
NWD204571	0.19122574
NWD846681	0.148090794
NWD372072	0.044716179
NWD999812	0.023601295
NWD294235	0.252477815
NWD709971	0.084232926
NWD654865	0.14960206
NWD295752	0.145064314
NWD893593	0.204002614
NWD751432	0.091992403
NWD420780	0.110898182
NWD119510	0.13006933
NWD160938	0.139070894
NWD373106	0.092642874
NWD402951	0.079894352
NWD860146	0.053903803
NWD770915	0.234511169
NWD588123	0.121813577
NWD945642	0.190396546
NWD751909	0.115990239
NWD493598	0.117411407
NWD121355	0.064536044
NWD911961	0.170768795
NWD862895	0.190341353
NWD440321	0.115913837
NWD185680	0.162777345
NWD598268	0.219180386
NWD444851	0.132397744
NWD810546	0.197117475
NWD260687	0.095079428
NWD799086	0.100104472
NWD820329	0.148305009
NWD466039	0.187302697
NWD150346	0.060522534
NWD820119	0.157070857
NWD242394	0.14471406
NWD739028	0.15005942
NWD793082	0.050462545
NWD127023	0.103999379
NWD212100	0.221866786
NWD995955	0.069806748
NWD755927	0.025638836
NWD373877	0.184068885
NWD245860	0.112272459
NWD247632	0.131061644
NWD666771	0.116946972
NWD953509	0.175458057
NWD666284	0.133318689
NWD295697	0.034963606
NWD138621	0.183093153
NWD186294	0.023374441
NWD336553	0.079625434
NWD137164	0.147887561
NWD876964	0.030533967
NWD626127	0.153328283
NWD602826	0.183164576
NWD434918	0.170606489
NWD901547	0.158302475
NWD216144	0.053107704
NWD717684	0.09256701
NWD962182	0.030762612
NWD930136	0.156951576
NWD657808	0.049596053
NWD338074	0.150123109
NWD829353	0.140615454
NWD183494	0.134157403
NWD598485	0.220917163
NWD464065	0.160487226
NWD501191	0.122100452
NWD392396	0.10278772
NWD751104	0.128780168
NWD441524	0.058684985
NWD222145	0.050966823
NWD322392	0.183895326
NWD878056	0.111889629
NWD212883	0.198823563
NWD765446	0.087981259
NWD854274	0.117805454
NWD424209	0.113523714
NWD545518	0.137847688
NWD180739	0
NWD999453	0.070570115
NWD707529	0.133529269
NWD126460	0.055012947
NWD520078	0.164243008
NWD852294	0.063775435
NWD253384	0.203774331
NWD453861	0.146693825
NWD916492	0.100649901
NWD156022	0.168164338
NWD214449	0.084873094
NWD655412	0.094866163
NWD177462	0.167689572
NWD667612	0.065477586
NWD446872	0.132948186
NWD592606	0.205304278
NWD734313	0.219681979
NWD164467	0.158944683
NWD877081	0.086010501
NWD445491	0.092084835
NWD900924	0.024860189
NWD689419	0.024602896
NWD297542	0.068590438
NWD657641	0.170849928
NWD706656	0
NWD645740	0.092637367
NWD811284	0.196309331
NWD311657	0.194792209
NWD216192	0.186081894
NWD228225	0.131329039
NWD809217	0.099762114
NWD101268	0.061876246
NWD957014	0.138460342
NWD530026	0.054576827
NWD496428	0.107826465
NWD641525	0.061440156
NWD544063	0.019340896
NWD859816	0.127733642
NWD166211	0.106302635
NWD213007	0.146011278
NWD631254	0.127134451
NWD206129	0.186337552
NWD779771	0.109753752
NWD672489	0.089893103
NWD125960	0.163708312
NWD843630	0.026303964
NWD194493	0.067757577
NWD504368	0.100975552
NWD237768	0.150633577
NWD845522	0.123577599
NWD333128	0.038590958
NWD643287	0.222068402
NWD819458	0.238994926
NWD455862	0.184662553
NWD764541	0.135534366
NWD313421	0.105618164
NWD415318	0.15583815
NWD301191	0.243490796
NWD383676	0.060764131
NWD151077	0.010077351
NWD809892	0.11824558
NWD383855	0.204754506
NWD359503	0.157619444
NWD447554	0.055331506
NWD354301	0.106847762
NWD276047	0.179520628
NWD458394	0.139301159
NWD831910	0.102026064
NWD113407	0.13121777
NWD472709	0.15823185
NWD935875	0
NWD260926	0.131183212
NWD207104	0.091080961
NWD677595	0.056194214
NWD714524	0.032275684
NWD912500	0.200192086
NWD853286	0.054374907
NWD857025	0.093369568
NWD414207	0.145352161
NWD919886	0.11387584
NWD604917	0.136688813
NWD490942	0.145989862
NWD877138	0.194848127
NWD338103	0.135149713
NWD514972	0.145311216
NWD868354	0.005699828
NWD965924	0.043786551
NWD451083	0.0787237
NWD418045	0.128894588
NWD156380	0.193581533
NWD303416	0.150325719
NWD404383	0.089239126
NWD238652	0.1618121
NWD830566	0.11383278
NWD720240	0.132482864
NWD116894	0.080628657
NWD359766	0.202616463
NWD202567	0.070012935
NWD652705	0.006837562
NWD646498	0.059420675
NWD941577	0.128147984
NWD803799	0.104989769
NWD978371	0.189778776
NWD635226	0.0749542
NWD301848	0.107154619
NWD394135	0.056526659
NWD102914	0.027307622
NWD991132	0.123730382
NWD805672	0.1740179
NWD736136	0.142616879
NWD443152	0.162207663
NWD208347	0.189323681
NWD586731	0.287608682
NWD905794	0.184040491
NWD400209	0.176749302
NWD592795	0.093535962
NWD600855	0.1092022
NWD127929	2.22E-16
NWD919787	0.220323266
NWD900059	0.066240857
NWD516950	0.024179824
NWD619992	0.12304178
NWD533624	0.275520867
NWD905685	0.176420274
NWD292727	0.089931603
NWD253328	0.146496045
NWD989344	0.203498704
NWD515738	0.127577994
NWD501954	0.208432108
NWD260255	0.17829913
NWD325039	0.124163948
NWD967017	0.159790284
NWD122751	0.09885234
NWD889505	0.203961771
NWD836586	0.026736767
NWD955248	0.160922019
NWD221028	0.161879095
NWD518171	0.131174712
NWD312540	0.100310641
NWD610866	0.110406957
NWD314142	0.224171558
NWD759014	0.159203149
NWD801067	0.056054148
NWD498133	0.197927187
NWD889798	0.079201519
NWD490219	0.085124349
NWD310291	0.028992332
NWD557126	0.014740279
NWD664304	0.216250199
NWD832136	0.118049921
NWD745021	0.187342718
NWD364630	0.169278578
NWD787124	0.055571475
NWD486506	0.143606041
NWD372657	0.115379452
NWD979274	0.216359967
NWD293678	0
NWD723241	0.110106447
NWD653975	0.204966646
NWD489282	0
NWD678984	0.12852594
NWD868579	0.13334275
NWD451902	0.023466115
NWD629882	0.144805263
NWD836802	0.076489445
NWD367044	0.034092084
NWD218386	0.092663718
NWD282714	0.21444472
NWD431186	0.188644886
NWD828157	0
NWD272714	0.065006996
NWD298528	0.113245677
NWD663137	0.109032288
NWD410154	0.05370979
NWD629101	0.01511246
NWD278294	0.069020891
NWD844857	0.094345573
NWD743744	1.11E-16
NWD570598	0.065298806
NWD166889	0.091894751
NWD545510	0.091313996
NWD368414	0.058003438
NWD153003	0.146273313
NWD462318	0.192491151
NWD596740	0.059506499
NWD148967	0.204019339
NWD425092	0.051582221
NWD113418	0.05456756
NWD467783	0.08575394
NWD358507	0.10428209
NWD802753	0.15458944
NWD749880	0.148359495
NWD341215	0.1855479
NWD577522	0.240050585
NWD533373	0.047465904
NWD177638	0.048815394
NWD757659	0.088426789
NWD378404	0.165983203
NWD487455	0.025120741
NWD698339	0.119418595
NWD612924	0
NWD978278	0.222378175
NWD187617	0.067869969
NWD591175	0.037007064
NWD595020	0.231417282
NWD313203	0.171313267
NWD109881	0.212068747
NWD543037	0.070113235
NWD970923	0.198363331
NWD827449	0.181851028
NWD708298	0.093476465
NWD638388	0.079110698
NWD921477	0.02558509
NWD787105	0.13324056
NWD866564	0.090768018
NWD928714	0.03250688
NWD138144	0.136316755
NWD654601	0.098245868
NWD642562	0.113955699
NWD700322	0.257483685
NWD441517	0.129622642
NWD981253	0.184155383
NWD534824	0.081367384
NWD924624	0.155508856
NWD935776	0.238498709
NWD684894	0.238424814
NWD109079	0.186778369
NWD604832	0.047829668
NWD166401	0.020355519
NWD139247	0.154378725
NWD540799	0.084714633
NWD146958	0.18299398
NWD506309	0.248520565
NWD366290	0.078322017
NWD596086	0.082749791
NWD788437	0.041916592
NWD931471	0.095896663
NWD284020	0.095462045
NWD366534	0.034029497
NWD177625	0.100592152
NWD776019	0.169950132
NWD210995	0.155778695
NWD839442	0.231535435
NWD463043	0.142405246
NWD970765	0.039801386
NWD369565	0.03408737
NWD767447	0.123357708
NWD950344	0.025114908
NWD163624	0.158865686
NWD719942	0.150977895
NWD849039	0.084407355
NWD871219	0.161505471
NWD369128	0.208152739
NWD522686	0.095200595
NWD401756	0.078956638
NWD166421	0.195521595
NWD142715	0.188929106
NWD182827	0.209146437
NWD463858	0.058580906
NWD524437	0.209636639
NWD188705	0.146593896
NWD237203	0.077842274
NWD844004	0.148908655
NWD657586	0.232454788
NWD271559	0.192292149
NWD194801	0.177844473
NWD477397	0.091481897
NWD970707	0.169640237
NWD925115	0.081872597
NWD805152	0.038732349
NWD386546	0.079291788
NWD633225	0.038344354
NWD256405	0.014226828
NWD486458	0.03219285
NWD579902	0.188136914
NWD289223	0.210679556
NWD200424	0.0732801
NWD513220	0.164839602
NWD495928	0.061141355
NWD822210	0.138699953
NWD637458	0.129633866
NWD176552	0.153560986
NWD534926	0.12929733
NWD770011	0.126591897
NWD401918	0.073310815
NWD606613	0.183790435
NWD854169	0.143384477
NWD171404	0.14661467
NWD961503	0.199764043
NWD149706	0.052300264
NWD962316	0.037105675
NWD954224	0.077324867
NWD728733	0
NWD230893	0.113759244
NWD612671	0.195125614
NWD911085	0.168113574
NWD614549	0.0988842
NWD327465	0.240738784
NWD744603	0.103534246
NWD636127	0.014979855
NWD107717	0.124144372
NWD266014	0.109802628
NWD535045	0.098681582
NWD161029	0.075552004
NWD599857	0.127455671
NWD383230	0.113105309
NWD573443	0.14027859
NWD912102	0.181660215
NWD686868	0.18084877
NWD858120	0.213378271
NWD938735	0.092386018
NWD397313	0.145029045
NWD124520	0.139154622
NWD114016	0.165506782
NWD479793	0.069841047
NWD356819	1.11E-16
NWD508455	0.0568336
NWD842073	0
NWD648979	0.181781443
NWD326245	0.158604617
NWD239204	0.0449153
NWD131755	0.219367777
NWD131171	0.127697625
NWD161110	0.076413998
NWD154284	0.01343897
NWD848125	0.189993424
NWD841352	0.030298908
NWD152105	0.044841403
NWD251301	0.043983771
NWD466656	0.040967298
NWD778173	0.096903755
NWD947484	0.11203389
NWD677122	0.093275218
NWD846144	0.177124556
NWD325552	0.025680587
NWD680262	0.006367322
NWD116888	0.217062975
NWD902868	0.041282185
NWD127783	0.105861603
NWD157178	0.183927788
NWD326898	0
NWD529319	0.116669919
NWD832475	0.208863347
NWD585796	0.249114208
NWD715070	0.174335717
NWD735784	0.078100681
NWD706937	0.147208169
NWD642623	0.115388075
NWD490001	0.166771846
NWD328588	0.106131541
NWD598319	0.053729265
NWD396120	0.183245316
NWD272103	0.182627056
NWD658192	0.087184391
NWD359115	0.08150684
NWD601168	0.130821932
NWD880159	0.144766182
NWD660861	0.024864433
NWD194533	0.065023401
NWD754553	0.151388848
NWD684504	0.160511869
NWD650218	0.213989689
NWD317346	0.111067629
NWD859390	0.103020527
NWD747849	0.063727318
NWD728739	0.07611451
NWD284895	0.117203421
NWD978561	0.308934622
NWD349084	0.118407027
NWD211397	0.147230477
NWD417377	0.109879781
NWD152177	0.072824231
NWD579413	0.052508655
NWD885482	0.071226524
NWD943362	0.16478234
NWD500848	0.082955634
NWD251830	0.104973706
NWD692113	0.083998113
NWD763994	0.153743014
NWD782385	0.197337646
NWD109665	0.128400942
NWD417472	0.111560491
NWD543902	0.105792628
NWD124948	0.117701517
NWD870751	0.162588402
NWD508571	0.240122381
NWD362027	0.188029722
NWD634960	0.150772326
NWD281053	0.021494113
NWD625116	0.216840941
NWD818684	0.22796573
NWD365698	0.129552382
NWD301046	0.093579784
NWD844362	0.102987203
NWD932064	0.06987169
NWD430946	0.19195662
NWD297274	0.044133917
NWD510807	0.122659096
NWD872666	0.080384059
NWD308350	0.074442429
NWD101353	0.16404151
NWD969157	0.126778019
NWD156272	0.098928799
NWD409368	0.062556662
NWD608217	0.085182472
NWD997196	0.150797554
NWD423168	0
NWD640654	0.197033876
NWD556080	0
NWD438946	0.023163991
NWD811471	0.03455137
NWD827477	0.128654925
NWD812626	0.051825507
NWD223685	0.224689931
NWD454330	0.09935811
NWD215109	0.164601669
NWD280478	0.201725864
NWD286570	0.059871002
NWD466115	0.148130028
NWD171741	0.056616104
NWD561706	0.092725923
NWD479653	0.231317095
NWD382511	0.099527952
NWD413149	0.104236726
NWD104857	0.166843369
NWD451305	0.125268213
NWD269707	0.110771188
NWD711819	0.281470823
NWD230935	0.115399728
NWD450633	0.129092714
NWD267618	0.121338545
NWD547094	0.116328072
NWD362336	0.177454406
NWD948036	0.094623964
NWD540226	0.052009417
NWD325622	0.235779832
NWD179228	0.200505302
NWD157062	0.033228724
NWD858515	0.302516194
NWD237736	0.247906318
NWD964586	0.137419741
NWD243192	0.124231012
NWD709106	0.070060276
NWD515887	0.157228151
NWD684204	0.085521967
NWD701541	0.036391713
NWD241541	0.096252843
NWD922563	0.041116216
NWD985345	0.115307074
NWD110782	0.240978228
NWD781275	0.157106905
NWD497697	0.151286108
NWD705956	0.06467403
NWD977616	0.135063779
NWD435093	0.210402829
NWD672286	0.211005996
NWD615847	0.144236106
NWD399371	0.060426715
NWD543779	0.241717583
NWD483100	0.170596078
NWD586271	0.18641977
NWD623424	0.145476055
NWD290734	0.174863838
NWD255328	0.092608182
NWD763784	0.349917545
NWD253324	0.172412807
NWD456834	0.155635787
NWD299838	0.097811536
NWD210118	0.02588893
NWD259020	0.242858836
NWD859974	0.071005588
NWD643994	0.042847277
NWD962174	0.115510793
NWD780402	0.269530501
NWD900686	0.090122175
NWD368681	0.134330706
NWD595966	0.145838259
NWD417419	0.158598384
NWD939628	0.089504268
NWD405403	0.142137553
NWD552208	0.057653323
NWD747004	0.128609252
NWD929265	0.107136285
NWD956032	0.177500157
NWD196050	0.16571198
NWD368937	0.245909271
NWD998649	0.111148239
NWD941899	0.154398433
NWD707192	0.241700489
NWD460207	0.130169028
NWD177068	0.04286099
NWD843255	0.114903763
NWD678602	0.031091934
NWD302374	0.021538493
NWD231295	0.045127151
NWD709027	0.073419854
NWD975665	0.063595651
NWD598136	0.219556319
NWD440735	0.122307533
NWD922540	0
NWD115148	0.071368834
NWD938889	0
NWD671118	0.061670318
NWD899569	0.071993882
NWD154113	0.158847253
NWD438175	0.127143349
NWD664081	0.225709473
NWD239140	0.067202676
NWD357051	0.225024223
NWD512858	0.056076948
NWD768485	0.095862034
NWD428689	0.039037223
NWD366533	0.056898582
NWD493078	0.190445759
NWD619368	0.075490109
NWD469578	0.139729978
NWD159755	0.000426778
NWD384571	0.12000068
NWD540619	0.207486777
NWD874129	0.119015864
NWD729525	0.038703155
NWD713752	0.188914167
NWD981505	0.084080789
NWD595746	0.229055678
NWD828492	0.119456228
NWD618893	0.106187704
NWD116496	0.13545387
NWD541701	0
NWD812158	0.111210194
NWD847125	0.07380644
NWD202130	0.071128489
NWD327482	0.113407175
NWD725964	0.059637712
NWD384531	0
NWD284315	0.107361222
NWD677469	0.197011202
NWD848649	0.13494726
NWD399161	0.152067732
NWD952339	0.10783563
NWD893100	0.186173636
NWD625042	0.13784346
NWD361929	0.028295545
NWD356077	0.188538537
NWD647628	0.163568036
NWD378713	0.206637356
NWD647866	0.17545689
NWD269852	0.075392654
NWD796133	0.028071852
NWD890512	0.206203602
NWD742530	0.104498435
NWD106358	0.1210514
NWD939866	0.061769911
NWD321936	0
NWD622126	0.252895254
NWD309856	0.16704643
NWD937726	0.134201884
NWD733187	0.158359893
NWD519974	0.194958272
NWD201086	0.152798402
NWD595487	0.106239921
NWD838347	0.120269163
NWD927517	0.037501094
NWD708367	1.11E-16
NWD860709	0.060340415
NWD579789	0.054892603
NWD208836	0.097187807
NWD533969	0
NWD238769	0.144489629
NWD145771	0.116479565
NWD221890	0.096724572
NWD220820	0.090668256
NWD394289	0.111023886
NWD891801	0
NWD745911	0.075556955
NWD626018	0.38579503
NWD818864	0.045750209
NWD654095	0.100414139
NWD831499	0.255891275
NWD268848	0.161206054
NWD151167	0.169080885
NWD554751	0.029410007
NWD447065	0.119085652
NWD370651	0.073485275
NWD326397	0.191050897
NWD141578	0.219330364
NWD658359	0.058437376
NWD129117	0.185954209
NWD947563	0.1279505
NWD953784	0.243608249
NWD296005	0.152901284
NWD393328	0.246314767
NWD301541	0.034420574
NWD496980	0.090265699
NWD369846	0.184807176
NWD257092	0.107806357
NWD707525	0.040557897
NWD275407	0.057334504
NWD398143	0.08151764
NWD144009	0.110357091
NWD677710	0.07583869
NWD691774	0.177613421
NWD377757	0.080514073
NWD192127	0.006769698
NWD210142	0.077415788
NWD197919	0.090047071
NWD372947	0.128938683
NWD275863	0.13620042
NWD346606	0.226024424
NWD299991	0.226849028
NWD974645	0.070634424
NWD288676	0.167458169
NWD429540	0.225757616
NWD218455	0.075638187
NWD244535	0.052787458
NWD244819	0.022334134
NWD856142	0.338361824
NWD349661	0.115859963
NWD526768	0.072652202
NWD853522	0.143169326
NWD419394	0.051852363
NWD887997	0.077315079
NWD194624	0.163141341
NWD521536	0.177804061
NWD652900	0.032263943
NWD342002	0.065252205
NWD683564	0.147287914
NWD527045	0.15036671
NWD735401	0.072825149
NWD782119	0.094823184
NWD207934	0.134504073
NWD418127	0.07589273
NWD794210	0.172881189
NWD551958	0.108039986
NWD301332	0.122570371
NWD293549	0.052444063
NWD935807	1.11E-16
NWD286439	0.185005411
NWD416644	0.089832724
NWD354845	0.031007291
NWD210101	0.129741616
NWD135180	0.093024049
NWD790755	0.219601702
NWD210151	0.149727669
NWD509668	0.176678917
NWD131136	0.140763695
NWD164422	0.035724869
NWD216651	0.157729038
NWD159739	0.050600908
NWD205227	0
NWD228442	0.139490914
NWD613725	0.195308196
NWD513415	0.036873642
NWD919200	0.079827341
NWD726122	0.076423004
NWD176422	0.12739466
NWD411956	0.198634268
NWD358982	0.06704386
NWD721170	0.086674778
NWD242029	0.039435494
NWD124035	0.117279185
NWD326032	0.048876152
NWD424702	0.052928783
NWD931154	0.141624721
NWD501163	0.086605401
NWD354815	0.173782904
NWD104252	0.091241603
NWD219385	0.160197369
NWD100477	0.095128564
NWD726943	0.066980614
NWD162791	0.088932985
NWD342361	0.096838975
NWD906553	0.096928389
NWD679871	0.056743738
NWD807511	0.05133689
NWD387915	0.080760539
NWD269377	0.153862387
NWD319002	0.188509835
NWD879341	0.073883169
NWD807689	0.235988006
NWD342387	0.153513763
